# Constructed from biom file																																			
#OTU ID	HL1HFP1	HL1HFP2	HL1HFP3	HL1HFU1	HL1HFU2	HL1HFU3	HL2HFP1	HL2HFP2	HL2HFP3	HL2HFU1	HL2HFU2	HL2HFU3	HL3HFP1	HL3HFP3	HL3HFU1	HL3HFU2	HL3HFU3	SY1HFP1	SY1HFP2	SY1HFP3	SY1HFU1	SY1HFU2	SY1HFU3	SY2HFP1	SY2HFP2	SY2HFP3	SY2HFU1	SY2HFU2	SY2HFU3	SY3HFP1	SY3HFP2	SY3HFP3	SY3HFU1	SY3HFU2	SY3HFU3
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29_marine_group	0.000662567	0.002330323	0.001394277	0.000120745	0	7.05E-05	0.002802937	0.005468639	0.000450973	0.00027054	0.00038632	4.17E-05	0.003099265	0.00230446	0.000682594	0.000398077	6.25E-05	2.44E-05	0.000151324	1.28E-05	8.49E-06	0.000100956	8.45E-05	4.42E-05	0.000221489	2.69E-05	2.56E-05	7.18E-05	0.0001493	1.66E-05	9.20E-05	6.65E-05	0	7.67E-05	5.74E-05
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter	0.000271822	0.00063769	0.000669692	5.17E-05	0	0	0.002206985	0.00123885	0.000257699	1.76E-05	4.54E-05	0	0.002355441	0.000759116	0.000227531	0	0	2.79E-05	8.65E-05	0	2.55E-05	4.83E-05	3.62E-05	2.58E-05	0.00015657	2.15E-05	0	0.000104963	0.000102377	0	0.000138068	0.000132952	0.000159642	0.000115123	4.60E-05
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacteraceae_unclassified	1.70E-05	4.72E-05	0.000120764	4.60E-05	0	0	3.93E-05	0.000265468	6.44E-05	2.94E-05	0	8.34E-06	7.08E-05	0.00021689	0	0	0	3.49E-06	5.40E-06	6.41E-06	0	0	0	7.37E-06	2.67E-05	0	0	3.87E-05	0	0	0.000115056	0	0	1.92E-05	1.72E-05
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured	0.0001529	0.00033459	0.000515992	4.02E-05	0	7.05E-05	0.000510816	0.00099108	6.44E-05	0.000176439	0.000159073	2.50E-05	0.000531303	0.000542226	0.000227531	0.00024497	0.000124984	6.28E-05	0.000259413	4.80E-05	5.09E-05	0.000258973	7.84E-05	0.000346603	0.000882137	0.00074131	0.000185298	0.000425374	0.000209019	0.000331532	0.001127551	0	0	0.000959361	0.000229786
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;IMCC26207	1.70E-05	5.51E-05	6.22E-05	0	0	0	4.58E-05	0	0	5.88E-06	0	0	5.31E-05	0	0	3.06E-05	0	8.02E-05	0.000167538	7.05E-05	1.70E-05	4.39E-06	6.03E-06	0.000291294	0.000282589	0.000214872	6.39E-06	1.10E-05	4.27E-06	0.000331532	0.000299146	0.000199428	0	0	0
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured	1.70E-05	1.97E-05	2.93E-05	1.15E-05	0	0	2.62E-05	0.000230072	0	1.76E-05	0	8.34E-06	8.86E-05	0.000135556	0.000455063	0	0	3.49E-06	1.08E-05	0	0	1.32E-05	1.21E-05	3.69E-06	3.82E-05	5.37E-06	0	0	3.84E-05	1.66E-05	0	0	0	1.92E-05	1.15E-05
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichales_unclassified;Microtrichales_unclassified	0	0.000192881	0.000274464	5.75E-06	0	0	0.000268506	0.000796404	0.000322123	4.71E-05	2.27E-05	1.67E-05	0.000318782	0.000325336	0.000227531	3.06E-05	0	0	1.08E-05	0	0	8.78E-06	0	3.69E-06	0	5.37E-06	0	0	4.27E-06	3.32E-05	0	0	0	0	0
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured_ge	0.000254833	0.00050779	0.000885603	0.000166743	0	5.64E-05	0.001925382	0.002619284	0.000901946	0.000282303	0.000204522	0.000133411	0.00198353	0.002467128	0.000455063	0.000336834	0	0.000108081	0.00029184	0.000246642	6.79E-05	0.000215079	0.00013879	0.001135676	0.00103107	0.001203285	0.000281141	0.000497191	0.00045643	0.000978019	0.002278114	0.000731237	0.000478927	0.001573353	0.000597444
Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured_fa;uncultured_ge	0.000713533	0.000897489	0.002766596	0.000770469	0	2.82E-05	0.000916848	0.00107957	0.001030795	0.000511674	0.000681741	0.000150088	0.000584433	0.000244002	0.000455063	0.001255474	0.000499938	4.53E-05	0.000102684	2.56E-05	4.24E-05	0.000237026	0.00018103	0.000254421	0.000320777	0.000123552	0.000115012	0.000464045	0.000170628	0.000265226	0.000391191	6.65E-05	0.000319285	0.001477417	0.000534252
Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14_fa;0319-7L14_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Actinobacteria_unclassified;Actinobacteria_unclassified;Actinobacteria_unclassified	0	0.000157454	0.000245188	0.000195492	0.000290951	0.001001636	0.000320897	0.000389353	6.44E-05	0.00031171	0.00072719	0.001842742	0.000495882	0.000433781	0.000682594	0.000612426	0.001687289	2.44E-05	9.19E-05	3.84E-05	0.000823066	0.001224635	0.001424106	7.37E-05	3.06E-05	0.000311565	0.001360979	0.0016794	0.001219991	9.95E-05	2.30E-05	0.000731237	0.002075351	0.002225719	0.002004883
Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1.70E-05	3.15E-05	3.29E-05	1.72E-05	0	7.05E-05	1.96E-05	1.77E-05	0	2.94E-05	0	5.84E-05	0	0.000135556	0	3.06E-05	0	3.49E-05	3.24E-05	1.92E-05	2.55E-05	8.78E-06	3.02E-05	2.58E-05	3.44E-05	2.69E-05	2.56E-05	4.97E-05	8.53E-06	0	0	0	0	3.84E-05	2.87E-05
Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica	0	7.87E-06	3.66E-06	2.87E-05	0	0.002102026	0	0	6.44E-05	0.000123508	0.000363595	0.002343033	1.77E-05	0	0	0.000306213	0.00056243	6.97E-06	5.40E-06	9.61E-06	0.000280012	8.34E-05	0.000187065	0	7.64E-06	1.07E-05	0.000351426	5.52E-05	0.000200488	0	0	0	0.000159642	0.000115123	0.00016085
Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora	0.000186878	0.000287354	0.000120764	0.007871435	0.004655223	0.017973026	3.27E-05	5.31E-05	6.44E-05	0.024525084	0.00363595	0.023071792	0.000460462	0.000379558	0.022525597	0.002327219	0.009811274	0.000320756	0.000254009	0.005109019	0.001824322	0.000329203	0.00051292	0.00132004	0.000129838	0.011033697	0.008274496	0.000370131	0.000989643	0.003464509	9.20E-05	0.044073656	0.012771392	0.00124717	0.001591268
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium	1.70E-05	0	3.66E-06	1.15E-05	0	0	6.55E-06	5.31E-05	0	5.88E-06	6.82E-05	0	3.54E-05	0.000488003	0.000227531	3.06E-05	0.000187477	3.49E-06	0	0	0	8.78E-06	1.21E-05	3.69E-06	0	0	6.39E-06	0	0	1.66E-05	0.000115056	0	0.00063857	3.84E-05	1.72E-05
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	0.000373756	0.000641626	0.001723633	0.000730221	0.000218214	0.000451442	0.001460409	0.001522016	0.001739467	0.003340587	0.001477105	0.001776036	0.002178341	0.003172021	0.006598407	0.002082249	0.002687164	0.000871621	0.001513244	0.002578533	0.001043682	0.00154067	0.001749961	0.005106857	0.00964241	0.012639868	0.003003099	0.004110111	0.003566127	0.009034247	0.020871206	0.013561125	0.006704981	0.006082352	0.006864857
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia	0.000747511	4.72E-05	0.000439142	0.00024149	0	7.05E-05	0.000281603	1.77E-05	0.000708672	0.000129389	0	6.67E-05	0.000602143	0.00021689	0.000227531	0.000153107	0.000249969	0.000184784	0.000226987	0.003046193	0.000712758	0.000517946	0.000953427	0.000645271	0.00071793	0.002025172	0.00238331	0.001237453	0.000797686	0.000961443	0.000299146	0.011300937	0.001596424	0.001419855	0.000993825
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus	0.000220856	0.000161391	0.000633097	1.15E-05	0	0	9.17E-05	1.77E-05	6.44E-05	6.47E-05	4.54E-05	0	1.77E-05	8.13E-05	0.000227531	0	0	0.000142946	0.000178347	7.05E-05	2.55E-05	6.15E-05	3.02E-05	0.000136429	0.00024822	4.30E-05	0	0.000132584	1.28E-05	0.000149189	0.00018409	0	0.000159642	3.84E-05	1.72E-05
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Smaragdicoccus	1.70E-05	5.12E-05	8.78E-05	2.87E-05	0	2.82E-05	2.62E-05	0.000106187	0	2.35E-05	6.82E-05	5.00E-05	3.54E-05	0.00021689	0	0	0	1.05E-05	6.49E-05	2.88E-05	0	8.78E-06	2.41E-05	1.47E-05	8.40E-05	6.45E-05	6.39E-06	1.66E-05	1.28E-05	1.66E-05	0.000115056	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus	5.10E-05	5.51E-05	5.49E-05	5.17E-05	7.27E-05	5.64E-05	0.000111332	0.000106187	0	7.65E-05	0.000113623	0.000333528	0.000247941	0.000460892	0.000455063	0.000275592	0.001874766	0.000129	0.000151324	0.000301096	0.000772155	0.000285309	0.001056011	0.001408534	0.000962332	0.00445323	0.002958372	0.00071264	0.002132851	0.00248649	0.00257726	0.005185136	0.003671775	0.002743774	0.00296424
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans	0.000118922	0.000240118	0.000139062	0.000546228	0.001163806	0.002581683	0.000117881	0.000212374	0	0.000958654	0.001999773	0.003185191	0.000159391	0.000189779	0.001365188	0.002510947	0.004936883	0.000655459	0.001172764	0.001665636	0.001510369	0.002787252	0.003892154	0.000892317	0.001718449	0.002454917	0.003009489	0.002601966	0.002781238	0.000712794	0.002117035	0.002858472	0.007183908	0.006830654	0.006095074
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiales_unclassified;Frankiales_unclassified	0	3.94E-06	3.66E-06	5.75E-06	0	0	2.62E-05	0.000123885	0	1.76E-05	0	0	0	0	0.000227531	0	0	2.44E-05	0	6.09E-05	0	0	0	0.000154865	2.29E-05	0.000478091	0	0	8.53E-06	0.000165766	4.60E-05	6.65E-05	0	3.84E-05	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Antricoccus	0	0	0	0	0	0	6.55E-06	0	0	5.88E-06	6.82E-05	0	0	0	0	6.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.002480378	0.004629156	0.006953085	0.007727691	0.00610998	0.009677783	0.00652927	0.01183987	0.005540523	0.008833735	0.019520509	0.010247644	0.005277606	0.0050427	0.008418658	0.023364057	0.017747782	0.000237081	0.000621511	0.00016336	5.09E-05	0.00027653	0.000452576	0.000195425	0.000198576	0.000161154	0.00015335	0.000281741	0.00045643	0.000116036	0.000115056	0.000132952	0.00335249	0.000479681	0.000137872
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus	0.000118922	0.000362145	0.000300081	0.001178703	0.000436427	0.000493764	0.000157174	0.001114965	0.000257699	0.001358584	0.001613453	0.000550321	0.000159391	0.00021689	0.002730375	0.001653551	0.001124859	6.62E-05	0.00019456	0.000108907	0.000814581	0.001193909	0.00254046	0.000140116	0.000194758	0.000392142	0.001527108	0.001397659	0.001301039	0.000116036	0.000230113	6.65E-05	0.003831418	0.002551901	0.001510843
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella	0.000220856	0.000303099	0.000398888	8.62E-05	7.27E-05	2.82E-05	0.001100218	0.000407051	0.000193274	0.00013527	0.000136348	1.67E-05	0.001452227	8.13E-05	0.000227531	0	0	0.000146432	0.000426951	0.000499691	6.79E-05	0.000162407	0.00018103	0.000243359	0.000511716	0.000832631	0.000121402	0.000176779	0.000140768	0.000447568	0.000575281	0.000797713	0.000798212	0.000575617	0.000155106
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Longivirga	0.000135911	0.000161391	0.000329357	5.75E-05	0	4.23E-05	0.00048462	0.000159281	0.000322123	6.47E-05	0	5.00E-05	0.000389622	0.000460892	0	0.000214349	0	0.002625322	0.005145028	0.001941107	0	6.58E-05	6.03E-06	0.002695388	0.005052241	0.005849901	0.000102233	3.31E-05	0.000102377	0.00175712	0.006788319	0.001794855	0.00063857	3.84E-05	0.000258509
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;uncultured	8.49E-05	0.000314909	0.000552587	0.000304738	0.000363689	0	0.000576305	0.000867195	0.000257699	0.000288184	0.000568117	5.00E-05	0.000495882	0.000352447	0.000455063	0.000673669	0.000124984	1.05E-05	5.40E-06	3.20E-06	8.49E-06	0.000171186	6.03E-06	3.69E-06	0	0	6.39E-06	0.000182303	1.28E-05	0	0	0	0	0.000268621	1.15E-05
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;uncultured;uncultured_ge	0.001970711	0.000708544	0.002444558	0.002230911	0.000872854	0.001763445	0.001178805	0.001221152	0.000386548	0.000970417	0.000863538	0.000750438	0.001115735	0.000569337	0.002275313	0.002021006	0.000812398	0.001296972	0.002021261	0.002258218	0.000271527	0.00027653	0.000627572	0.000896004	0.000740843	0.001063618	0.000619789	0.000160206	0.000400976	0.000845407	0.000828405	0.000797713	0.001915709	0.000518055	0.00058021
Bacteria;Actinobacteriota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces	0.0125378	0.000688862	0.042977384	0.002294158	7.27E-05	1.41E-05	0.000923397	0.000123885	0.044839583	0.002487796	6.82E-05	3.34E-05	0.000867794	0.004256473	0.002502844	6.12E-05	0	0.000170838	0.00063232	9.61E-06	5.09E-05	3.95E-05	3.02E-05	1.11E-05	1.53E-05	1.07E-05	3.83E-05	1.10E-05	8.53E-06	0.000281802	2.30E-05	0.000132952	0	0.00021106	1.72E-05
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter	0.000101933	0.000287354	0.000142721	0.000914213	0.001382019	0.000465549	0.000137527	0.000513238	0.000128849	0.000952773	0.002545165	0.000425248	0.000247941	0.000108445	0.001137656	0.002296598	0.000687414	6.97E-05	0.000259413	7.37E-05	0.000110308	0.000575008	0.002709422	5.53E-05	0.000133657	7.52E-05	0.000127791	0.000270693	0.000708107	8.29E-05	6.90E-05	0.000132952	0.000798212	0.000460493	0.000402126
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia	0.000186878	7.48E-05	9.51E-05	9.20E-05	0	9.88E-05	0.000235761	0.000353957	0	0.000152914	0.000227247	0.000266822	0.000389622	0.000189779	0.000910125	0.00024497	0.00056243	0.000132486	0.000502613	0.000393987	0.000254557	8.34E-05	0.000349992	0.000324479	0.000294046	0.001176426	0.000345037	7.73E-05	0.000319928	0.000232072	0.000598293	0.001130094	0.000478927	0.000153498	0.000298722
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea	0.000560633	0.000192881	0.000647735	1.15E-05	0	0	0.000687636	0.000477842	0.000450973	2.35E-05	0	0	0.000513592	0.000244002	0	0	0	3.84E-05	8.65E-05	0.000185783	8.49E-06	2.19E-05	0.00013879	1.84E-05	8.02E-05	6.98E-05	0	2.76E-05	4.27E-05	1.66E-05	0	0	0.000159642	0	4.02E-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas	0.001121267	0.00076759	0.000991729	0.000477231	7.27E-05	0	0.000412582	0.000619425	0.001288494	0.000435217	0.000204522	5.00E-05	0.000531303	0.000515115	0	9.19E-05	6.25E-05	0.00024754	0.000183751	0.000249845	0.00019516	0.000329203	0.001025839	0.000110618	4.96E-05	4.83E-05	0.00030031	0.000209925	0.000716638	0.000248649	2.30E-05	0.000199428	0.000319285	0.000383745	0.000436593
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae;Demequina	5.10E-05	9.84E-05	8.42E-05	0	0	0	2.62E-05	0	0	0	0	0	3.54E-05	0	0	0	0	6.97E-06	2.70E-05	3.20E-06	0	0	0	3.69E-06	7.64E-06	5.37E-06	0	0	0	0	0	0	0	1.92E-05	5.74E-06
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Flexivirga	0	3.94E-06	0	1.15E-05	0	0.000155183	0	0	0	2.35E-05	0.000181798	0.000258484	0	0	0	0.00024497	6.25E-05	6.97E-06	5.40E-06	3.20E-06	0	0.000408212	1.81E-05	0	3.82E-06	0	0	0.000436423	1.28E-05	0	2.30E-05	0	0	0.000364557	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangiaceae_unclassified	0	3.94E-06	0	0	0	0	0	0	0	0	0	8.34E-06	0	0	0	0	0	0	0	0	0	0.000307256	0	0	0	0	6.39E-06	0.000270693	4.27E-06	0	0	0	0	0.000134311	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium	0.026162889	0.018630778	0.039735051	0.010430083	0.00676462	0.00617911	0.052803919	0.029891689	0.027187218	0.015356114	0.015816385	0.008004669	0.04532011	0.022529484	0.014562002	0.018954589	0.010436195	0.035112369	0.111774656	0.115537504	0.012592065	0.065357756	0.052824678	0.046964647	0.092311276	0.144754159	0.018005815	0.049547833	0.025393724	0.054454133	0.075499919	0.118593366	0.044220945	0.053014314	0.024914548
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus	0.001562978	0.002594059	0.003527776	0.004180083	0.004437009	0.005643022	0.002036713	0.003114824	0.00302796	0.005716638	0.008567208	0.006904027	0.001275126	0.002141792	0.00523322	0.012340386	0.009561305	0.001105215	0.001470008	0.001774543	0.00369107	0.002782862	0.016033261	0.002599519	0.001600067	0.004651987	0.005418357	0.002115823	0.008855597	0.002950635	0.002922429	0.003589709	0.008461047	0.003376952	0.006221456
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	0.012299956	0.003231749	0.012742443	0.000891214	7.27E-05	5.64E-05	0.009332207	0.00538015	0.013078212	0.000870435	0.000454494	0.000158426	0.00830603	0.0084045	0.000682594	9.19E-05	0.000187477	0.000205702	0.001237617	0.000874459	0.000118793	0.003309587	7.84E-05	0.000129054	0.000740843	0.000311565	7.67E-05	0.00344719	0.000153565	0.000248649	0.000161079	0.000731237	0.003033206	0.003108331	5.17E-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium	0.001002344	0.001086435	0.00083803	0.002857636	0.004582485	0.004288697	0.000589403	0.000707914	0.000708672	0.003140622	0.006272015	0.006553823	0.001151156	0.001030229	0.004095563	0.010288759	0.008061492	0.00075308	0.000470186	0.000717505	0.001688559	0.001602121	0.00226288	0.001205734	0.000202395	0.000408258	0.002594166	0.001375561	0.001211459	0.001077479	6.90E-05	0.000398857	0.005268199	0.001362293	0.001097228
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Humibacter	0	1.57E-05	0	1.15E-05	0	0.000141076	1.31E-05	0	0	2.35E-05	0.000136348	9.17E-05	0	0	0	3.06E-05	0.000187477	2.44E-05	5.40E-06	3.20E-06	8.49E-06	0.002054226	0.00018103	3.69E-06	1.15E-05	0	6.39E-06	0.002198689	0.000140768	3.32E-05	0	0	0	0.001976285	9.77E-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacteriaceae_unclassified	0	0	0	5.75E-06	0	0	0	0	0	1.18E-05	0.00034087	0	0	0	0	0.000214349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter	1.70E-05	1.57E-05	9.51E-05	0.000155244	0.001527495	0.000536087	6.55E-06	0	0	0.000264659	0.002863311	0.000733761	0	0	0.000455063	0.002235355	0.000812398	1.05E-05	5.40E-06	6.41E-06	8.49E-06	4.39E-06	0	1.11E-05	0	5.37E-06	0	5.52E-06	2.56E-05	1.66E-05	0	0	0.000159642	1.92E-05	5.74E-06
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paenarthrobacter	0.0001529	0.000330654	0.000677011	0.000770469	0.001382019	0.000239828	0.000229212	0.000300864	0.000128849	0.00075869	0.001158959	0.000266822	7.08E-05	0.000352447	0.000455063	0.001010503	0.000249969	4.88E-05	0.000508017	3.84E-05	0.00388623	0.002664349	9.05E-05	4.79E-05	0.000301683	3.22E-05	0.005424747	0.002264981	8.53E-05	0	9.20E-05	0	0.002394636	0.001515791	1.15E-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter	0.061975468	0.038532998	0.091740467	0.04225506	0.065827757	0.093547204	0.070603876	0.045837463	0.070287334	0.062241957	0.123622316	0.148303177	0.096449128	0.075911617	0.051877133	0.08485164	0.114110736	0.303484391	0.102646555	0.11572649	0.111495774	0.085443524	0.035210418	0.276610964	0.087110103	0.085465494	0.244049711	0.100388361	0.030303547	0.303699897	0.017649631	0.0784418	0.218869732	0.066848306	0.022197329
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas	0.000118922	0.0002165	5.86E-05	0.000126495	0.000290951	8.46E-05	5.89E-05	0.000194676	6.44E-05	6.47E-05	0.000113623	0.00032519	0.000212521	0.000298224	0.000227531	9.19E-05	0.001562305	0.000390486	0.002194203	0.001069851	0.006635441	0.02790763	0.035922471	0.000217548	0.001191458	0.000435117	0.024734034	0.029986134	0.013125565	0.000381262	0.000253124	0.00119657	0.021711367	0.019686097	0.00623869
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcales_unclassified;Micrococcales_unclassified	0.0001529	7.87E-06	2.93E-05	0	0	0	7.20E-05	0	0	0	0	0	0.000106261	0	0	0	0	0	0	0	0	0	6.03E-06	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora	0.000322789	1.57E-05	0.000179316	9.20E-05	0	4.23E-05	2.62E-05	0	0	5.29E-05	0	8.34E-06	5.31E-05	8.13E-05	0	3.06E-05	0	3.49E-06	2.70E-05	9.93E-05	0	8.78E-06	0.000108618	3.69E-06	1.53E-05	2.69E-05	0	0	5.55E-05	0	0	6.65E-05	0	1.92E-05	2.30E-05
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter	0.000577622	0.000102345	0.000691649	1.15E-05	0	0	0.00018337	1.77E-05	0.000386548	5.88E-06	0	8.34E-06	0.000478172	0.000298224	0	0	0	0	0	0	0	3.51E-05	6.03E-06	0	7.64E-06	0	0	1.10E-05	0	1.66E-05	0	0	0	3.84E-05	5.74E-06
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Allocatelliglobosispora	0.000118922	5.90E-05	4.39E-05	0	0	0	0.000261957	3.54E-05	6.44E-05	1.18E-05	0	0	0.000212521	0.00021689	0.000227531	0	0	0	5.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa	0	7.87E-06	3.29E-05	6.32E-05	0	1.41E-05	5.89E-05	3.54E-05	0	0.00013527	0	8.34E-06	1.77E-05	2.71E-05	0	0	6.25E-05	6.97E-06	5.40E-06	6.41E-06	5.94E-05	3.07E-05	6.03E-06	1.84E-05	5.35E-05	4.30E-05	8.31E-05	3.31E-05	3.84E-05	0	0.000161079	0	0	0.000115123	2.30E-05
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium	0.000186878	0.000224372	0.00023055	0.000178243	7.27E-05	0.000126968	0.000307799	0.000283166	0.001417343	0.000635182	0.000249972	0.000425248	0.000478172	0.002440016	0.000682594	0.000306213	0.000499938	0.000606648	0.000497209	0.003411351	0.000144249	8.78E-05	0.000470679	0.001943187	0.001519873	0.006977981	0.000313089	0.000237547	0.00060573	0.003348473	0.000506248	0.012896364	0.001436782	0.000364557	0.000712337
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Hamadaea	3.40E-05	4.33E-05	0.000124424	0.000339236	0.000290951	0.000804131	0.000111332	0.000141583	0.001159644	0.001670293	0.000272696	0.000566997	0.000265651	0.002819574	0.00182025	0.000214349	0.000499938	4.88E-05	8.65E-05	0.00012172	2.55E-05	3.51E-05	0.000193099	9.96E-05	0.000213851	0.000354539	0.000108623	0.000132584	0.000298599	9.95E-05	0.000115056	0.000598285	0.00063857	0.00021106	0.00033319
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Krasilnikovia	0	9.05E-05	3.66E-05	2.87E-05	7.27E-05	0	5.89E-05	0.000849497	0.000193274	0.000117626	0.000363595	5.84E-05	3.54E-05	5.42E-05	0	0.000918639	0.000187477	0	5.40E-06	0	0	4.39E-06	0	0	0	5.37E-06	1.92E-05	0	0	1.66E-05	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora	0.000237844	0.000838444	0.000109786	6.32E-05	0	0	0.000157174	0.000548634	6.44E-05	2.35E-05	0	8.34E-06	0.000106261	0.00021689	0.000455063	0	0	3.49E-06	5.40E-06	0	0	0	0	7.37E-06	0	5.37E-06	0	0	4.27E-06	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella	1.70E-05	5.12E-05	3.29E-05	6.32E-05	0	1.41E-05	5.24E-05	0.000141583	0.000257699	0.000188202	9.09E-05	1.67E-05	3.54E-05	0.00084045	0.000227531	0.000183728	6.25E-05	0.000205702	0.000264818	0.000320315	5.94E-05	4.39E-05	0.00013879	0.001460155	0.001027251	0.002003685	0.00030031	0.000215449	0.000878735	0.001972615	0.001127551	0.004254471	0.001277139	0.000825051	0.001005314
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	0.003550678	0.002098078	0.003458245	0.001966421	0.001163806	0.001142712	0.00278329	0.002141441	0.005411674	0.002634829	0.001817975	0.001092304	0.002621093	0.004175139	0.003185438	0.0018679	0.000812398	0.002740376	0.002150968	0.005762461	0.001391576	0.001567006	0.000959461	0.002407782	0.003013014	0.005651144	0.002881697	0.002038483	0.001599638	0.006564334	0.001702833	0.0075118	0.005108557	0.003261829	0.001304036
